ReportingYear,Sector,License#,TYPEFACILITY,FACILITY_SUBTYPE,Facility Type Group,FacilityLicenseIssueYear,FacilityName,FacilityRegion
2018,Private,PF3084,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,CLINIX PHARMACY,Abu Dhabi
2018,Private,PF2723,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,ASTER PHARMACIES GROUP LLC - BRANCH OF ABU DHABI 2,Abu Dhabi
2018,Private,PF2946,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,SELECT PHARMACY L.L.C,Abu Dhabi
2018,Private,PF3066,Pharmacy,Inpatient Pharmacy,Pharmacy,2017,AL BUSTAN SPECIALTY HOSPITAL L.L.C INPATIENT PHARMACY,Abu Dhabi
2018,Private,PF3070,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,WELLNESS PHARMACY L.L.C,Abu Dhabi
2018,Private,PF3067,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,BRIGHT & SHINE PHARMACY LLC,Abu Dhabi
2018,Private,PF3071,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,AL TAWAKUL PHARMACY,Al Dhafrah
2018,Private,PF2899,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,MED HELP PHARMACY,Al Ain
2018,Private,PF3024,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,L A INTERNATIONAL PHARMACY L.L.C.,Abu Dhabi
2018,Private,PF3058,Pharmacy,24 Hr Pharmacy,Pharmacy,2017,NOOR ALAHLI PHARMACY L.L.C. - BRANCH 6,Abu Dhabi
2018,Private,PF3055,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,NOOR ALAHLI PHARMACY - BRANCH 5,Abu Dhabi
2018,Private,PF3051,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,MEDICINA PHARMACY - BRANCH 10,Abu Dhabi
2018,Private,PF3108,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,AL MANARA PHARMACY - BRANCH 13,Abu Dhabi
2018,Private,PF3115,Pharmacy,Inpatient Pharmacy,Pharmacy,2018,BURJEEL ROYAL HOSPITAL IN-PATIENT PHARMACY ,Al Ain
2018,Private,PF2860,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,ASTER PHARMACIES GROUP LLC - BRANCH OF ABU DHABI 6,Abu Dhabi
2018,Private,PF3132,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,NABAA ALAFYA PHARMACY,Al Ain
2018,Private,PF3028,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,AL MANARA PHARMACY - BRANCH 12,Al Ain
2018,Private,PF3114,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,MEDICINA PHARMACY  - BRANCH 19,Abu Dhabi
2018,Private,PF3020,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,ALLIANCE PHARMACY,Abu Dhabi
2018,Private,PF3152,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,REACH PHARMA L.L.C.,Abu Dhabi
2018,Private,PF2702,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,TOP CARE PHARMACY- BRANCH 1,Abu Dhabi
2018,Private,PF2995,Pharmacy,24 Hr Pharmacy,Pharmacy,2017,AL BUSTAN HOSPITAL PHARMACY LLC,Abu Dhabi
2018,Private,PF2980,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,NOOR ALAHLI PHARMACY - BRANCH 3,Abu Dhabi
2018,Private,PF2966,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,GOOD LIFE PHARMACY,Al Ain
2018,Private,PF2857,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,REMEDY PHARMACY,Abu Dhabi
2018,Private,PF1309,Pharmacy,Outpatient Pharmacy,Pharmacy,1999,TOWER PHARMACY SOLE PROPRIETORSHIP L.L.C,Abu Dhabi
2018,Private,PF1321,Pharmacy,Outpatient Pharmacy,Pharmacy,2002,TABARAK NEW PHARMACY L L C,Abu Dhabi
2018,Private,PF1372,Pharmacy,Outpatient Pharmacy,Pharmacy,2005,TALAT PHARMACY AL MUSAFFAH,Abu Dhabi
2018,Private,PF2951,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,AL BAHAR AL AHMAR PHARMACY,Abu Dhabi
2018,Private,PF1330,Pharmacy,Outpatient Pharmacy,Pharmacy,2005,AL SHAHAB PHARMACY,Al Ain
2018,Private,PF2958,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,MEDICELL PHARMACY LLC BRANCH 1,Abu Dhabi
2018,Private,PF2896,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,BURJEEL PHARMACY  L.L.C. - BRANCH 13,Abu Dhabi
2018,Private,PF2954,Pharmacy,Inpatient Pharmacy,Pharmacy,2017,NATION HOSPITAL INPATIENT PHARMACY,Abu Dhabi
2018,Private,PF2931,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,YATEEM PHARMACY,Abu Dhabi
2018,Private,PF1418,Pharmacy,24 Hr Pharmacy,Pharmacy,2006,NATIONAL ALAIN PHARMACY - L L C,Al Ain
2018,Private,PF2926,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,ALL CARE PHARMACY L L C,Abu Dhabi
2018,Private,PF3052,Pharmacy,Inpatient Pharmacy,Pharmacy,2018,PLUS INTERNATIONAL MEDICAL CENTRE LLC INPATIENT PHARMACY.,Abu Dhabi
2018,Private,PF1208,Pharmacy,24 Hr Pharmacy,Pharmacy,1993,MEDICINA GULF PHARMACY,Abu Dhabi
2018,Private,PF2895,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,BURJEEL PHARMACY - BARARI MALL L.L.C.,Al Ain
2018,Private,PF1102,Pharmacy,Outpatient Pharmacy,Pharmacy,1983,FIRAS PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1195,Pharmacy,Outpatient Pharmacy,Pharmacy,2001,HEALTH SHEILD MEDICAL CENTER LLC PHARMACY,Abu Dhabi
2018,Private,PF2873,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,WELL CARE PHARMACY L L C,Abu Dhabi
2018,Private,PF2872,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,DAWAKUM PHARMACY,Abu Dhabi
2018,Private,PF1454,Pharmacy,Outpatient Pharmacy,Pharmacy,2007,DANA PHARMACY,Al Ain
2018,Private,PF1012,Pharmacy,Outpatient Pharmacy,Pharmacy,1975,CITY PHARMACY COMPANY- WLL,Abu Dhabi
2018,Private,PF1395,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,CITY TAWAM PHARMACY,Al Ain
2018,Private,PF1580,Pharmacy,Outpatient Pharmacy,Pharmacy,2009,BOOTS AL MUROUR PHARMACY,Abu Dhabi
2018,Private,PF1579,Pharmacy,Outpatient Pharmacy,Pharmacy,2011,IBN SINA PHARMACY L.L.C. - BRANCH 5,Abu Dhabi
2018,Private,PF2855,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,FARAH PHARMACY LLC - BRANCH 1,Al Ain
2018,Private,PF1619,Pharmacy,Outpatient Pharmacy,Pharmacy,2009,AL WAHDA PHARMACY - LLC - BRANCH,Abu Dhabi
2018,Private,PF1047,Pharmacy,Outpatient Pharmacy,Pharmacy,2001,AL RAZI PHARMACEUTICALS COMPANY - WLL,Abu Dhabi
2018,Private,PF1125,Pharmacy,24 Hr Pharmacy,Pharmacy,2001,AL RODA PHARMACY L L C ,Al Ain
2018,Private,PF1179,Pharmacy,Outpatient Pharmacy,Pharmacy,1989,AL SAADA PHARMACY,Abu Dhabi
2018,Private,PF1085,Pharmacy,Outpatient Pharmacy,Pharmacy,2000,HEALTH FIRST PHARMACY - BRANCH 5,Abu Dhabi
2018,Private,PF1609,Pharmacy,Outpatient Pharmacy,Pharmacy,2009,MEDICLINIC PHARMACY - MADINAT ZAYED 2,Al Dhafrah
2018,Private,PF1170,Pharmacy,Outpatient Pharmacy,Pharmacy,2001,AL MANARA PHARMACY ABU DHABI MALL,Abu Dhabi
2018,Private,PF1061,Pharmacy,Outpatient Pharmacy,Pharmacy,2000,HKMAT AL AIN  PHARMACY - CO L L C,Abu Dhabi
2018,Private,PF2782,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,DAAR AL MISBAH PHARMACY,Abu Dhabi
2018,Private,PF2830,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,AL MANARA PHARMACY -BRANCH 3,Abu Dhabi
2018,Private,PF1627,Pharmacy,Outpatient Pharmacy,Pharmacy,2010,American Center Pharmacy LLC,Abu Dhabi
2018,Private,PF1678,Pharmacy,Outpatient Pharmacy,Pharmacy,2011,AL RAI PHARMACY,Abu Dhabi
2018,Private,PF2822,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,MEDICLINIC PHARMACY - ALAIN - BRANCH 5,Al Ain
2018,Private,PF2835,Pharmacy,Inpatient Pharmacy,Pharmacy,2015,MEDEOR 24X7 HOSPITAL IN-PATIENT PHARMACY,Abu Dhabi
2018,Private,PF1300,Pharmacy,Outpatient Pharmacy,Pharmacy,1999,NEW AL AHRAM PHARMACY,Abu Dhabi
2018,Private,PF1574,Pharmacy,Outpatient Pharmacy,Pharmacy,2009,MODERN DAR AL SHIFA PHARMACY - LLC -  MUSSAFAH BRANCH,Abu Dhabi
2018,Private,PF1124,Pharmacy,24 Hr Pharmacy,Pharmacy,2001,MEDICINA INTERNATIONAL PHARMACY,Abu Dhabi
2018,Private,PF2815,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,AL AIN CROMWELL PHARMACY-AL HAYAR,Al Ain
2018,Private,PF2817,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,PRIME LONDON PHARMACY LLC,Abu Dhabi
2018,Private,PF1150,Pharmacy,Outpatient Pharmacy,Pharmacy,1986,ARABIAN PHARMACY WLL,Abu Dhabi
2018,Private,PF2811,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,AL TAJ PHARMACY,Al Ain
2018,Private,PF1453,Pharmacy,Outpatient Pharmacy,Pharmacy,2007,AL JAHILY PHARMACY,Al Ain
2018,Private,PF2820,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,MEDICINA PHARMACY - BRANCH 1,Abu Dhabi
2018,Private,PF1075,Pharmacy,24 Hr Pharmacy,Pharmacy,1977,AL AIN PHARMACY- LLC,Al Ain
2018,Private,PF2792,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,HEALTH FIRST PHARMACY - BRANCH 14,Al Ain
2018,Private,PF2774,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,BOOTS AL SHAMKHA MALL PHARMACY,Abu Dhabi
2018,Private,PF2641,Pharmacy,Inpatient Pharmacy,Pharmacy,2016,NOVAVITA SPECIALISED PAEDIATRIC HOSPITAL IN-PATIENT PHARMACY L.L.C.,Abu Dhabi
2018,Private,PF2739,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,MEDICLINIC PHARMACY - AL MAMOURA,Abu Dhabi
2018,Private,PF2877,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,AL HENDAWY PHARMACY LLC,Abu Dhabi
2018,Private,PF2704,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,AL MANARA PHARMACY-BRANCH1,Al Dhafrah
2018,Private,PF2703,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,LONDON PHARMACY,Abu Dhabi
2018,Private,PF1728,Pharmacy,Outpatient Pharmacy,Pharmacy,2012,BANGLADESH PHARMACY L.L.C.,Al Ain
2018,Private,PF1267,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,HEALTH FIRST PHARMACY - BRANCH 3,Abu Dhabi
2018,Private,PF2697,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,ELYZEE PHARMACY LLC,Abu Dhabi
2018,Public,PF2664,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,AL AIN FERTILITY CENTER PHARMACY LLC,Al Ain
2018,Private,PF2545,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,HEALTH FIRST PHARMACY,Abu Dhabi
2018,Private,PF2548,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,HAMEEM PHARMACY,Abu Dhabi
2018,Private,PF2563,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,ALHEDAIA PHARMACY,Al Ain
2018,Private,PF2651,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,SALAMATK PHARMACY,Abu Dhabi
2018,Private,PF2650,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,KOHAT PHARMACY,Abu Dhabi
2018,Public,PF2584,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,Health Point Hospital LLC Outpatient Pharmacy,Abu Dhabi
2018,Private,PF2571,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,VISAGE PHARMACY L L C,Abu Dhabi
2018,Private,PF2574,Pharmacy,Inpatient Pharmacy,Pharmacy,2013,INPATIENT LONG TERM MEDICAL AND REHABILIITIATION HOSPITAL LLC PHARMACY,Al Ain
2018,Private,PF2582,Pharmacy,Inpatient Pharmacy,Pharmacy,2013,INPATIENT PHARMACY-NMC PROVITA INTERNATIONAL MEDICAL CENTER LLC BRANCH 1 ,Al Ain
2018,Public,PF2761,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,CLEVELAND CLINIC ABU DHABI PHARMACY LLC,Abu Dhabi
2018,Private,PF2593,Pharmacy,24 Hr Pharmacy,Pharmacy,2013,AL AIN PHARMACY ZAKHER LLC,Al Ain
2018,Public,PF2937,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,MEDICAL SERVICES SECTION - ALAIN PHARMACY,Al Ain
2018,Private,PF2646,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,AL MANARA AL RUWAIS PHARMACY,Al Dhafrah
2018,Private,PF2639,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,SAHARA PHARMACY LLC,Abu Dhabi
2018,Private,PF2600,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,IBN SINA PHARMACY L.L.C. - BRANCH 11,Al Ain
2018,Private,PF2634,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,IBN SINA PHARMACY L.L.C. - BRANCH 13,Abu Dhabi
2018,Private,PF2611,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,NIDHAM GHIYATHI PHARMACY,Al Dhafrah
2018,Private,PF2654,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,QUALITY PHARMACY - BRANCH 1,Al Ain
2018,Private,PF2661,Pharmacy,Inpatient Pharmacy,Pharmacy,2014,AL AHLI HOSPITAL COMPANY LLC - BRANCH 1 INPATIENT PHARMACY,Abu Dhabi
2018,Private,PF2678,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,IBN SINA PHARMACY L.L.C. - BRANCH 18,Abu Dhabi
2018,Private,PF2667,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,ALMANARA PHARMACY ALMUROOR,Abu Dhabi
2018,Private,PF2657,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,EMIRATES JORDANIAN PHARMACY L L C,Abu Dhabi
2018,Private,PF2669,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,ALMANARA PHARMACY ALCORNICHE,Abu Dhabi
2018,Private,PF2698,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,LOOK WOW PHARMACY,Al Ain
2018,Private,PF2707,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,AL ASAALA PHARMACY L L C ,Abu Dhabi
2018,Private,PF2743,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,BURJEEL HOSPITAL PHARMACY LLC - BRANCH 1,Abu Dhabi
2018,Private,PF2766,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,OLIVE PHARMACY,Abu Dhabi
2018,Private,PF2609,Pharmacy,Outpatient Pharmacy,Pharmacy,2014,BRIGHT POINT PHARMACY LLC,Abu Dhabi
2018,Private,PF2863,Pharmacy,Inpatient Pharmacy,Pharmacy,2017,LLH HOSPITAL AL MUSAFFAH IN-PATIENT PHARMACY,Abu Dhabi
2018,Public,PF2603,Pharmacy,24 Hr Pharmacy,Pharmacy,2016,CORRECTION AND PRISONS CLINIC PHARMACY-ALWATHBA,Abu Dhabi
2018,Private,PF2794,Pharmacy,Inpatient Pharmacy,Pharmacy,2018,GULF DIAGNOSTIC CENTER HOSPITAL INPATIENT PHARMACY W L L,Abu Dhabi
2018,Private,PF2599,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,IBN SINA PHARMACY L.L.C. - BRANCH 9,Abu Dhabi
2018,Private,PF2566,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,MARQAB PHARMACY,Abu Dhabi
2018,Private,PF2717,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,BEAUTY TRICK PHARMACY L L C,Abu Dhabi
2018,Public,PF2558,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,ASAB PHARMACY,Al Dhafrah
2018,Private,PF2551,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,TABA PHARMACY,Abu Dhabi
2018,Private,PF2798,Pharmacy,Outpatient Pharmacy,Pharmacy,2015,LEADERS PHARMACY,Abu Dhabi
2018,Private,PF2529,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,JUNAID PHARMACY BRANCH-1,Abu Dhabi
2018,Private,PF2846,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,NATURAL LIFE PHARMACY LLC,Abu Dhabi
2018,Private,PF2864,Pharmacy,24 Hr Pharmacy,Pharmacy,2015,UNIVERSAL HOSPITAL PHARMACY LLC - BRANCH 2,Abu Dhabi
2018,Private,PF2885,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,GOLDEN CHOICE PHARMACY,Abu Dhabi
2018,Private,PF2902,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,NOOR ALAHLI PHARMACY L.L.C. - BRANCH 1,Abu Dhabi
2018,Private,PF2897,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,BURJEEL AL REEM PHARMACY LLC,Abu Dhabi
2018,Private,PF2904,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,ALMANARA PHARMACY -BRANCH 4,Abu Dhabi
2018,Private,PF2524,Pharmacy,Inpatient Pharmacy,Pharmacy,2015,BURJEEL HOSPITAL IN-PATIENT PHARAMCY,Abu Dhabi
2018,Private,PF2521,Pharmacy,Outpatient Pharmacy,Pharmacy,2012,IBN SINA PHARMACY L.L.C. - BRANCH 8,Abu Dhabi
2018,Private,PF2923,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,GREEN CITY PHARMACY,Al Ain
2018,Private,PF2917,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,BURJEEL PHARMACY AL MARINA LLC,Abu Dhabi
2018,Private,PF2943,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,NEW PHARMACY COMPANY WLL  BRANCH 2 ,Abu Dhabi
2018,Private,PF2940,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,NEW PHARMACY COMPANY WLL- BRNACH  4,Abu Dhabi
2018,Private,PF1669,Pharmacy,Outpatient Pharmacy,Pharmacy,2011,SUMER PHARMACY,Abu Dhabi
2018,Private,PF2886,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,DOT COM PHARMACY,Abu Dhabi
2018,Private,PF2952,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,BURJEEL PHARMACY L.L.C - BRANCH 1,Abu Dhabi
2018,Private,PF2989,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,FIRST CURE PHARMACY,Abu Dhabi
2018,Private,PF1194,Pharmacy,Outpatient Pharmacy,Pharmacy,2005,AL AIN MODERN PHARMACY L L C,Al Ain
2018,Private,PF1354,Pharmacy,Outpatient Pharmacy,Pharmacy,2004,AL SHAWAMIKH PHARMACY,Abu Dhabi
2018,Private,PF2981,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,MEDICINA PHARMACY BRANCH 5,Abu Dhabi
2018,Private,PF2997,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,MEDEOR INTERNATIONAL PHARMACY L.L.C.,Al Ain
2018,Private,PF3001,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,MEDICINA PHARMACY -BRANCH 6,Abu Dhabi
2018,Private,PF1101,Pharmacy,Outpatient Pharmacy,Pharmacy,2001,FUTURE PHARMACY,Abu Dhabi
2018,Private,PF1088,Pharmacy,Outpatient Pharmacy,Pharmacy,1999,GHANTOOT PHARMACY,Al Ain
2018,Private,PF1315,Pharmacy,Outpatient Pharmacy,Pharmacy,2002,HAFEET PHARMACY,Al Ain
2018,Private,PF3029,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,CLASSIC CARE PHARMACY,Al Ain
2018,Private,PF2991,Pharmacy,Outpatient Pharmacy,Pharmacy,2016,ALHIKMA PHARMACY,Al Ain
2018,Private,PF1149,Pharmacy,24 Hr Pharmacy,Pharmacy,2007,HEALTH FIRST PHARMACY -BRANCH 8,Abu Dhabi
2018,Public,PF1667,Pharmacy,Outpatient Pharmacy,Pharmacy,2011,ZIRKU PHARMACY,Abu Dhabi
2018,Private,PF3057,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,NOOR ALAHLI PHARMACY  - BRANCH 7,Abu Dhabi
2018,Private,PF1417,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,AL DAMAN PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1275,Pharmacy,Outpatient Pharmacy,Pharmacy,1997,HEALTH FIRST PHARMACY - BRANCH 4,Abu Dhabi
2018,Private,PF3075,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,MEDI LIFE PHARMACY,Abu Dhabi
2018,Private,PF3077,Pharmacy,Outpatient Pharmacy,Pharmacy,2017,BOOTS PHARMACY AL WAHDA CENTER,Abu Dhabi
2018,Private,PF1229,Pharmacy,Outpatient Pharmacy,Pharmacy,1994,NEW AL SHUMOO PHARMACY L.L.C,Al Dhafrah
2018,Private,PF1723,Pharmacy,Outpatient Pharmacy,Pharmacy,2012,HEALTH FIRST PHARMACY- BRANCH 9,Abu Dhabi
2018,Private,PF3095,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,UNIQUE AL AHALIA PHARMACY - BRANCH 2,Abu Dhabi
2018,Private,PF3040,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,PERFECT PHARMACY,Al Dhafrah
2018,Private,PF3131,Pharmacy,Outpatient Pharmacy,Pharmacy,2018,BEAUTIFUL MIND PHARMACY,Abu Dhabi
2018,Private,PF1015,Pharmacy,Outpatient Pharmacy,Pharmacy,1975,MODERN PHARMACY - SOLE PROPRIETORSHIP L.L.C.,Abu Dhabi
2018,Private,PF1163,Pharmacy,Outpatient Pharmacy,Pharmacy,1988,AL MULLA PHARMACY,Abu Dhabi
2018,Private,PF1080,Pharmacy,Outpatient Pharmacy,Pharmacy,1992,HEALTH FIRST PHARMACY - BRANCH 2,Abu Dhabi
2018,Private,PF1463,Pharmacy,Outpatient Pharmacy,Pharmacy,2008,PANORAMA PHARMACY,Al Dhafrah
2018,Private,PF1215,Pharmacy,Outpatient Pharmacy,Pharmacy,1994,AL THIQA AL ALMYIAH PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1497,Pharmacy,Outpatient Pharmacy,Pharmacy,2013,VENUS PHARMACY,Abu Dhabi
2018,Private,PF1152,Pharmacy,Outpatient Pharmacy,Pharmacy,2004,HANI PHARMACY,Abu Dhabi
2018,Private,PF1427,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,UM GHAFA PHARMACY L.L.C.,Al Ain
2018,Private,PF1296,Pharmacy,Outpatient Pharmacy,Pharmacy,2002,THE NEW TOWER PHARMACY,Abu Dhabi
2018,Public,PF1407,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,THE SPECIALIST DIABETES TREATMENT & RESEARCH CENTRE - IMPERIAL COLLEGE LONDON DIABETES CENRTE  L.L.C,Abu Dhabi
2018,Private,PF1033,Pharmacy,Outpatient Pharmacy,Pharmacy,2000,TAHA PHARMACY - L L C,Abu Dhabi
2018,Private,PF1087,Pharmacy,Outpatient Pharmacy,Pharmacy,1999,SUHAIL PHARMACY,Al Ain
2018,Private,PF1157,Pharmacy,24 Hr Pharmacy,Pharmacy,1987,SADD MAAREB PHARMACY,Abu Dhabi
2018,Private,PF1466,Pharmacy,Outpatient Pharmacy,Pharmacy,2007,OXFORD PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1430,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,NEW MEDICAL CENTRE PHARMACY - L.L.C -AL AIN - NMC,Al Ain
2018,Private,PF1022,Pharmacy,24 Hr Pharmacy,Pharmacy,1976,NEW PHARMACY COMPANY W L L,Abu Dhabi
2018,Private,PF1203,Pharmacy,Outpatient Pharmacy,Pharmacy,1993,NEW AL HANAN PHARMACY,Abu Dhabi
2018,Private,PF1411,Pharmacy,Outpatient Pharmacy,Pharmacy,2006,NEW DAR NOURI PHARMACY,Abu Dhabi
2018,Private,PF1432,Pharmacy,24 Hr Pharmacy,Pharmacy,2007,LLH HOSPITAL PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1192,Pharmacy,Outpatient Pharmacy,Pharmacy,2002,KNIGHTS PHARMACY,Abu Dhabi
2018,Private,PF1017,Pharmacy,Outpatient Pharmacy,Pharmacy,1976,GIGI PHARMACY LLC,Abu Dhabi
2018,Private,PF1629,Pharmacy,24 Hr Pharmacy,Pharmacy,2010,MEDICINA PHARMACY - BRANCH 13,Abu Dhabi
2018,Private,PF1515,Pharmacy,Outpatient Pharmacy,Pharmacy,2008,AL BUSTAN PHARMACY,Abu Dhabi
2018,Private,PF1168,Pharmacy,Outpatient Pharmacy,Pharmacy,1991,AL WIFAQ PHARMACY,Abu Dhabi
2018,Private,PF1216,Pharmacy,Outpatient Pharmacy,Pharmacy,2002,AL SILA PHARMACY,Al Dhafrah
2018,Private,PF1259,Pharmacy,24 Hr Pharmacy,Pharmacy,1996,AL SALAMA HOSPITAL PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1118,Pharmacy,Outpatient Pharmacy,Pharmacy,2001,SER AL DAWAA PHARMACY,Al Ain
2018,Private,PF1020,Pharmacy,Outpatient Pharmacy,Pharmacy,1986,AL QADI PHARMACY & ESTABLISHMENT. L.L.C.,Abu Dhabi
2018,Private,PF1246,Pharmacy,Outpatient Pharmacy,Pharmacy,1998,AL RAHMA PHARMACY,Abu Dhabi
2018,Private,PF1154,Pharmacy,Outpatient Pharmacy,Pharmacy,1987,AL MUSHRIF PHARMACY W L L,Abu Dhabi
2018,Private,PF1091,Pharmacy,Outpatient Pharmacy,Pharmacy,1999,AL MANARA PHARMACY - AL AIN BRANCH,Al Ain
2018,Private,PF1286,Pharmacy,Outpatient Pharmacy,Pharmacy,1998,AL KARAMA PHARMACY L L C,Abu Dhabi
2018,Private,PF1027,Pharmacy,Outpatient Pharmacy,Pharmacy,1986,AL RIDA PHARMACY,Abu Dhabi
2018,Private,PF1366,Pharmacy,24 Hr Pharmacy,Pharmacy,2004,BIN SINA DUTY FREE PHARMACY,Abu Dhabi
2018,Private,PF1268,Pharmacy,Outpatient Pharmacy,Pharmacy,1997,AL AHOOD PHARMACY,Abu Dhabi
2018,Private,PF1293,Pharmacy,Outpatient Pharmacy,Pharmacy,1998,BUDOOR PHARMACY,Al Ain
2018,Private,PF1585,Pharmacy,24 Hr Pharmacy,Pharmacy,2009,BOOTS AIRPORT PHARMACY,Abu Dhabi
2018,Private,PF1025,Pharmacy,Outpatient Pharmacy,Pharmacy,1990,CENTRAL PHARMACY,Abu Dhabi
2018,Private,PF1099,Pharmacy,24 Hr Pharmacy,Pharmacy,1999,DAR AL SHIFAA PHARMACY L.L.C,Abu Dhabi
2018,Private,PF1625,Pharmacy,Outpatient Pharmacy,Pharmacy,2009,BOOTS TAWAM PHARMACY,Al Ain
