Year,Sector,Facility Region,Facility Type Group,Facility Reporting Name,National Expatriate,Inpatient Outpatient,ER,Episodes Count
2019,Private,Al Ain,Centres (various),Al Zhoor Medical Centre,Expatriate,Outpatient,Non ER,3935
2019,Private,Al Ain,Centres (various),Al Zhoor Medical Centre,N/A,Outpatient,Non ER,180
2019,Private,Al Ain,Centres (various),Al Zhoor Medical Centre,National,Outpatient,Non ER,4328
2019,Private,Al Ain,Centres (various),Al Zhoor Medical Centre-Branch 1,N/A,Outpatient,Non ER,8444
2019,Private,Al Ain,Centres (various),Al-Ain Centre For Care & Rehabilitation Disabled,N/A,Outpatient,Non ER,4222
2019,Private,Al Ain,Centres (various),Alanis Dental Centre,Expatriate,Outpatient,Non ER,3445
2019,Private,Al Ain,Centres (various),Alanis Dental Centre,N/A,Outpatient,Non ER,2
2019,Private,Al Ain,Centres (various),Alanis Dental Centre,National,Outpatient,Non ER,7884
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre,Expatriate,Outpatient,Non ER,1700
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre,N/A,Outpatient,Non ER,38
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre,National,Outpatient,Non ER,13423
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre-Branch,N/A,Outpatient,Non ER,6333
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre-Branch 1,Expatriate,Outpatient,Non ER,1496
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre-Branch 1,N/A,Outpatient,Non ER,28
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre-Branch 1,National,Outpatient,Non ER,12598
2019,Private,Al Ain,Centres (various),Alba Smile Medical Centre-Branch 1,National,Outpatient,ER,3
2019,Private,Al Ain,Centres (various),Albarazi Dental Centre,Expatriate,Outpatient,Non ER,2657
2019,Private,Al Ain,Centres (various),Albarazi Dental Centre,N/A,Outpatient,Non ER,2
2019,Private,Al Ain,Centres (various),Albarazi Dental Centre,National,Outpatient,Non ER,5508
2019,Private,Al Ain,Centres (various),Aldera Dental Clinic,Expatriate,Outpatient,Non ER,232
2019,Private,Al Ain,Centres (various),Aldera Dental Clinic,N/A,Outpatient,Non ER,4
2019,Private,Al Ain,Centres (various),Aldera Dental Clinic,National,Outpatient,Non ER,1359
2019,Private,Al Ain,Centres (various),Alebtisama Almotaaliqa Medical Centre,Expatriate,Outpatient,Non ER,599
2019,Private,Al Ain,Centres (various),Alebtisama Almotaaliqa Medical Centre,N/A,Outpatient,Non ER,13
2019,Private,Al Ain,Centres (various),Alebtisama Almotaaliqa Medical Centre,National,Outpatient,Non ER,1234
2019,Private,Al Ain,Centres (various),Allied Dental Lab,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Alostora Medical Centre,Expatriate,Outpatient,Non ER,1333
2019,Private,Al Ain,Centres (various),Alostora Medical Centre,National,Outpatient,Non ER,1164
2019,Private,Al Ain,Centres (various),Alpine Medical Centre,Expatriate,Outpatient,Non ER,4623
2019,Private,Al Ain,Centres (various),Alpine Medical Centre,Expatriate,Outpatient,ER,10
2019,Private,Al Ain,Centres (various),Alpine Medical Centre,National,Outpatient,Non ER,1699
2019,Private,Al Ain,Centres (various),Alraneen Medical Centre,Expatriate,Outpatient,Non ER,5022
2019,Private,Al Ain,Centres (various),Alraneen Medical Centre,Expatriate,Outpatient,ER,9
2019,Private,Al Ain,Centres (various),Alraneen Medical Centre,N/A,Outpatient,Non ER,47
2019,Private,Al Ain,Centres (various),Alraneen Medical Centre,National,Outpatient,Non ER,3111
2019,Private,Al Ain,Centres (various),Alraneen Medical Centre,National,Outpatient,ER,11
2019,Private,Al Ain,Centres (various),Alraya Medical Centre,Expatriate,Outpatient,Non ER,5291
2019,Private,Al Ain,Centres (various),Alraya Medical Centre,National,Outpatient,Non ER,5264
2019,Private,Al Ain,Centres (various),Alrehab Medical Centre-Sole Proprietorship,Expatriate,Outpatient,Non ER,6529
2019,Private,Al Ain,Centres (various),Alrehab Medical Centre-Sole Proprietorship,National,Outpatient,Non ER,6357
2019,Private,Al Ain,Centres (various),Altomoh Medical Centre-Sole Proprietorship,Expatriate,Outpatient,Non ER,2905
2019,Private,Al Ain,Centres (various),Altomoh Medical Centre-Sole Proprietorship,N/A,Outpatient,Non ER,18
2019,Private,Al Ain,Centres (various),Altomoh Medical Centre-Sole Proprietorship,National,Outpatient,Non ER,7632
2019,Private,Al Ain,Centres (various),Amazon Medical Centre-Sole Proprietorship,N/A,Outpatient,Non ER,6333
2019,Private,Al Ain,Centres (various),American Centre For Psychiatry & Neurology -Branch 1,Expatriate,Outpatient,Non ER,586
2019,Private,Al Ain,Centres (various),American Centre For Psychiatry & Neurology -Branch 1,N/A,Outpatient,Non ER,17
2019,Private,Al Ain,Centres (various),American Centre For Psychiatry & Neurology -Branch 1,National,Outpatient,Non ER,2610
2019,Private,Al Ain,Centres (various),Arabian Specialist Medical Centre,Expatriate,Outpatient,Non ER,1960
2019,Private,Al Ain,Centres (various),Arabian Specialist Medical Centre,N/A,Outpatient,Non ER,56
2019,Private,Al Ain,Centres (various),Arabian Specialist Medical Centre,National,Outpatient,Non ER,15087
2019,Private,Al Ain,Centres (various),Arabic Canadian Medical Centre,Expatriate,Outpatient,Non ER,1355
2019,Private,Al Ain,Centres (various),Arabic Canadian Medical Centre,N/A,Outpatient,Non ER,29
2019,Private,Al Ain,Centres (various),Arabic Canadian Medical Centre,National,Outpatient,Non ER,1883
2019,Private,Al Ain,Centres (various),Atraf Rehabilitation Centre,Expatriate,Outpatient,Non ER,79
2019,Private,Al Ain,Centres (various),Atraf Rehabilitation Centre,N/A,Outpatient,Non ER,8
2019,Private,Al Ain,Centres (various),Atraf Rehabilitation Centre,National,Inpatient,Non ER,6
2019,Private,Al Ain,Centres (various),Atraf Rehabilitation Centre,National,Outpatient,Non ER,1814
2019,Private,Al Ain,Centres (various),Baghdad Consultant Medical Centre Physiotherapy And Rehabilitation,Expatriate,Outpatient,Non ER,1933
2019,Private,Al Ain,Centres (various),Baghdad Consultant Medical Centre Physiotherapy And Rehabilitation,National,Outpatient,Non ER,2289
2019,Private,Al Ain,Centres (various),Barada Medical Centre,Expatriate,Outpatient,Non ER,939
2019,Private,Al Ain,Centres (various),Barada Medical Centre,Expatriate,Outpatient,ER,1
2019,Private,Al Ain,Centres (various),Barada Medical Centre,N/A,Outpatient,Non ER,28
2019,Private,Al Ain,Centres (various),Barada Medical Centre,National,Outpatient,Non ER,7233
2019,Private,Al Ain,Centres (various),Barada Medical Centre -Branch,N/A,Outpatient,Non ER,4222
2019,Private,Al Ain,Centres (various),Barada Medical Centre -Branch 1,Expatriate,Outpatient,Non ER,3852
2019,Private,Al Ain,Centres (various),Barada Medical Centre -Branch 1,N/A,Outpatient,Non ER,74
2019,Private,Al Ain,Centres (various),Barada Medical Centre -Branch 1,National,Outpatient,Non ER,8741
2019,Private,Al Ain,Centres (various),Beaulink Medical Centre,Expatriate,Outpatient,Non ER,2352
2019,Private,Al Ain,Centres (various),Beaulink Medical Centre,N/A,Outpatient,Non ER,34
2019,Private,Al Ain,Centres (various),Beaulink Medical Centre,National,Outpatient,Non ER,10280
2019,Private,Al Ain,Centres (various),Beauty Smile Dental Laboratory,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Bedaya Rehabilitation And Training,Expatriate,Outpatient,Non ER,217
2019,Private,Al Ain,Centres (various),Bedaya Rehabilitation And Training,National,Outpatient,Non ER,550
2019,Private,Al Ain,Centres (various),Bin Sulaiman Medical Centre,Expatriate,Outpatient,Non ER,8026
2019,Private,Al Ain,Centres (various),Bin Sulaiman Medical Centre,N/A,Outpatient,Non ER,131
2019,Private,Al Ain,Centres (various),Bin Sulaiman Medical Centre,National,Outpatient,Non ER,15415
2019,Private,Al Ain,Centres (various),Biotech Diagnostic Centre,Expatriate,Outpatient,Non ER,8435
2019,Private,Al Ain,Centres (various),Biotech Diagnostic Centre,N/A,Outpatient,Non ER,224
2019,Private,Al Ain,Centres (various),Biotech Diagnostic Centre,National,Outpatient,Non ER,6289
2019,Private,Al Ain,Centres (various),Bourn Hall -Branch Of Abu Dhabi 2,Expatriate,Outpatient,Non ER,2488
2019,Private,Al Ain,Centres (various),Bourn Hall -Branch Of Abu Dhabi 2,N/A,Outpatient,Non ER,27
2019,Private,Al Ain,Centres (various),Bourn Hall -Branch Of Abu Dhabi 2,National,Outpatient,Non ER,10151
2019,Private,Al Ain,Centres (various),Bright Smile Medical Centre,Expatriate,Outpatient,Non ER,400
2019,Private,Al Ain,Centres (various),Bright Smile Medical Centre,National,Outpatient,Non ER,4054
2019,Private,Al Ain,Centres (various),Burjeel Medical Centre Barari,Expatriate,Inpatient,Non ER,2
2019,Private,Al Ain,Centres (various),Burjeel Medical Centre Barari,Expatriate,Outpatient,Non ER,15121
2019,Private,Al Ain,Centres (various),Burjeel Medical Centre Barari,N/A,Outpatient,Non ER,441
2019,Private,Al Ain,Centres (various),Burjeel Medical Centre Barari,National,Inpatient,Non ER,2
2019,Private,Al Ain,Centres (various),Burjeel Medical Centre Barari,National,Outpatient,Non ER,32214
2019,Private,Al Ain,Centres (various),Canadian Care Medical Centre,Expatriate,Outpatient,Non ER,1433
2019,Private,Al Ain,Centres (various),Canadian Care Medical Centre,N/A,Outpatient,Non ER,8
2019,Private,Al Ain,Centres (various),Canadian Care Medical Centre,National,Outpatient,Non ER,11170
2019,Private,Al Ain,Centres (various),Cedars Medical Centre,Expatriate,Outpatient,Non ER,1030
2019,Private,Al Ain,Centres (various),Cedars Medical Centre,N/A,Outpatient,Non ER,63
2019,Private,Al Ain,Centres (various),Cedars Medical Centre,National,Outpatient,Non ER,5239
2019,Private,Al Ain,Centres (various),Celeste Medical Centre,Expatriate,Outpatient,Non ER,1923
2019,Private,Al Ain,Centres (various),Celeste Medical Centre,N/A,Outpatient,Non ER,2
2019,Private,Al Ain,Centres (various),Celeste Medical Centre,National,Outpatient,Non ER,3204
2019,Private,Al Ain,Centres (various),Choufani Dental Polyclinic,Expatriate,Outpatient,Non ER,1934
2019,Private,Al Ain,Centres (various),Choufani Dental Polyclinic,N/A,Outpatient,Non ER,17
2019,Private,Al Ain,Centres (various),Choufani Dental Polyclinic,National,Outpatient,Non ER,3600
2019,Private,Al Ain,Centres (various),City Dental And Medical Centre,Expatriate,Outpatient,Non ER,5997
2019,Private,Al Ain,Centres (various),City Dental And Medical Centre,N/A,Outpatient,Non ER,154
2019,Private,Al Ain,Centres (various),City Dental And Medical Centre,National,Outpatient,Non ER,2071
2019,Private,Al Ain,Centres (various),Clarity Optics,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Classic Care Medical Centre,Expatriate,Outpatient,Non ER,4835
2019,Private,Al Ain,Centres (various),Classic Care Medical Centre,Expatriate,Outpatient,ER,3
2019,Private,Al Ain,Centres (various),Classic Care Medical Centre,N/A,Outpatient,Non ER,91
2019,Private,Al Ain,Centres (various),Classic Care Medical Centre,National,Outpatient,Non ER,1387
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Bawadi ),Expatriate,Outpatient,Non ER,3325
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Bawadi ),N/A,Outpatient,Non ER,26
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Bawadi ),National,Inpatient,Non ER,1
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Bawadi ),National,Outpatient,Non ER,17287
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Bawadi ),National,Outpatient,ER,1
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Madar),Expatriate,Outpatient,Non ER,10722
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Madar),Expatriate,Outpatient,ER,1
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Madar),N/A,Outpatient,Non ER,166
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Madar),National,Inpatient,Non ER,1
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Madar),National,Outpatient,Non ER,33720
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Yahar ),Expatriate,Inpatient,Non ER,1
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Yahar ),Expatriate,Outpatient,Non ER,10057
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Yahar ),N/A,Outpatient,Non ER,71
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Yahar ),National,Inpatient,Non ER,7
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Al Yahar ),National,Outpatient,Non ER,41636
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Zakher ),Expatriate,Outpatient,Non ER,2320
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Zakher ),N/A,Outpatient,Non ER,23
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Zakher ),National,Inpatient,Non ER,3
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Zakher ),National,Outpatient,Non ER,17292
2019,Private,Al Ain,Centres (various),Clinics-Mediclinic s- ( Zakher ),National,Outpatient,ER,2
2019,Private,Al Ain,Centres (various),Cocoon Health And Beauty Centre,N/A,Outpatient,Non ER,8444
2019,Private,Al Ain,Centres (various),Cope Medical Centre,Expatriate,Outpatient,Non ER,3382
2019,Private,Al Ain,Centres (various),Cope Medical Centre,N/A,Outpatient,Non ER,141
2019,Private,Al Ain,Centres (various),Cope Medical Centre,National,Outpatient,Non ER,243
2019,Private,Al Ain,Centres (various),Cosmesurge & Emirates For One Day Surgery Polyclinic - Al Ain,Expatriate,Outpatient,Non ER,3686
2019,Private,Al Ain,Centres (various),Cosmesurge & Emirates For One Day Surgery Polyclinic - Al Ain,N/A,Outpatient,Non ER,5
2019,Private,Al Ain,Centres (various),Cosmesurge & Emirates For One Day Surgery Polyclinic - Al Ain,National,Outpatient,Non ER,2135
2019,Private,Al Ain,Centres (various),Cosmesurge Zakher Medical Centre,Expatriate,Outpatient,Non ER,649
2019,Private,Al Ain,Centres (various),Cosmesurge Zakher Medical Centre,N/A,Outpatient,Non ER,649
2019,Private,Al Ain,Centres (various),Cosmesurge Zakher Medical Centre,National,Outpatient,Non ER,7145
2019,Private,Al Ain,Centres (various),Cosmi Derm Medical Centre,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Cure Plus Medical Centre,N/A,Outpatient,Non ER,4222
2019,Private,Al Ain,Centres (various),Damas Care Dental Centre,N/A,Outpatient,Non ER,10556
2019,Private,Al Ain,Centres (various),Dar Opticals - Al Ain,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Daralrahma Medical Centre,National,Outpatient,Non ER,2110
2019,Private,Al Ain,Centres (various),Dermazone Laser And Cosmetic Centre,Expatriate,Outpatient,Non ER,3283
2019,Private,Al Ain,Centres (various),Dermazone Laser And Cosmetic Centre,N/A,Outpatient,Non ER,22
2019,Private,Al Ain,Centres (various),Dermazone Laser And Cosmetic Centre,National,Outpatient,Non ER,9360
2019,Private,Al Ain,Centres (various),Diamond Medical Centre,Expatriate,Outpatient,Non ER,4717
2019,Private,Al Ain,Centres (various),Diamond Medical Centre,N/A,Outpatient,Non ER,231
2019,Private,Al Ain,Centres (various),Diamond Medical Centre,National,Outpatient,Non ER,227
2019,Private,Al Ain,Centres (various),Domanial Dental Centre,N/A,Outpatient,Non ER,8444
2019,Private,Al Ain,Centres (various),Dr Samir Samy For Japanese Diet Centre,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Dr. Khalid Aljamal Medical Centre,Expatriate,Outpatient,Non ER,5790
2019,Private,Al Ain,Centres (various),Dr. Khalid Aljamal Medical Centre,Expatriate,Outpatient,ER,1
2019,Private,Al Ain,Centres (various),Dr. Khalid Aljamal Medical Centre,N/A,Outpatient,Non ER,160
2019,Private,Al Ain,Centres (various),Dr. Khalid Aljamal Medical Centre,National,Outpatient,Non ER,11870
2019,Private,Al Ain,Centres (various),Dubai Optics,N/A,Outpatient,Non ER,Null
2019,Private,Al Ain,Centres (various),Dubai Smile Dental Clinic,Expatriate,Outpatient,Non ER,4943
2019,Private,Al Ain,Centres (various),Dubai Smile Dental Clinic,National,Outpatient,Non ER,5613
2019,Private,Al Ain,Centres (various),Elegance Medical Centre,Expatriate,Outpatient,Non ER,5592
2019,Private,Al Ain,Centres (various),Elegance Medical Centre,N/A,Outpatient,Non ER,100
2019,Private,Al Ain,Centres (various),Elegance Medical Centre,National,Outpatient,Non ER,7682
2019,Private,Al Ain,Centres (various),Emirates Confidenty Medical Centre,Expatriate,Outpatient,Non ER,930
2019,Private,Al Ain,Centres (various),Emirates Confidenty Medical Centre,N/A,Outpatient,Non ER,20
2019,Private,Al Ain,Centres (various),Emirates Confidenty Medical Centre,National,Outpatient,Non ER,302
2019,Private,Al Ain,Centres (various),Emirates Confidenty Medical Centre-Branch 1,N/A,Outpatient,Non ER,4222
2019,Private,Al Ain,Centres (various),Emirates International Polyclinic,Expatriate,Outpatient,Non ER,3033
2019,Private,Al Ain,Centres (various),Emirates International Polyclinic,N/A,Outpatient,Non ER,57
2019,Private,Al Ain,Centres (various),Emirates International Polyclinic,National,Outpatient,Non ER,3176
2019,Private,Al Ain,Centres (various),Emirates Medical Services Centre Clinics,Expatriate,Outpatient,Non ER,4399
2019,Private,Al Ain,Centres (various),Emirates Medical Services Centre Clinics,N/A,Outpatient,Non ER,112
2019,Private,Al Ain,Centres (various),Emirates Medical Services Centre Clinics,National,Outpatient,Non ER,1953
2019,Private,Al Ain,Centres (various),European German Medical Centre,Expatriate,Outpatient,Non ER,2807
2019,Private,Al Ain,Centres (various),European German Medical Centre,N/A,Outpatient,Non ER,124
2019,Private,Al Ain,Centres (various),European German Medical Centre,National,Outpatient,Non ER,1248
2019,Private,Al Ain,Centres (various),Extreme Dental Centre,Expatriate,Outpatient,Non ER,610
2019,Private,Al Ain,Centres (various),Extreme Dental Centre,National,Outpatient,Non ER,760
2019,Private,Al Ain,Centres (various),Fakih Ivf Fertility Centre-Branch 3,Expatriate,Outpatient,Non ER,2177
2019,Private,Al Ain,Centres (various),Fakih Ivf Fertility Centre-Branch 3,N/A,Outpatient,Non ER,12
2019,Private,Al Ain,Centres (various),Fakih Ivf Fertility Centre-Branch 3,National,Outpatient,Non ER,13360
2019,Private,Al Ain,Centres (various),Fakih Ivf Fertility Centre-Branch 3,National,Outpatient,ER,17
2019,Private,Al Ain,Centres (various),Family Health Care Medical Poly Clinics,Expatriate,Outpatient,Non ER,506
2019,Private,Al Ain,Centres (various),Family Health Care Medical Poly Clinics,N/A,Outpatient,Non ER,3
2019,Private,Al Ain,Centres (various),Family Health Care Medical Poly Clinics,National,Outpatient,Non ER,854
2019,Private,Al Ain,Centres (various),Fatima Medical Centre,Expatriate,Outpatient,Non ER,728
2019,Private,Al Ain,Centres (various),Fatima Medical Centre,N/A,Outpatient,Non ER,16
2019,Private,Al Ain,Centres (various),Fatima Medical Centre,National,Outpatient,Non ER,256
2019,Private,Al Ain,Centres (various),Fine Care Specialised Medical Centre,Expatriate,Outpatient,Non ER,6511
2019,Private,Al Ain,Centres (various),Fine Care Specialised Medical Centre,N/A,Outpatient,Non ER,39
2019,Private,Al Ain,Centres (various),Fine Care Specialised Medical Centre,National,Outpatient,Non ER,13242
2019,Private,Al Ain,Centres (various),French Dental Aesthetic Centre -Branch1,Expatriate,Outpatient,Non ER,129
2019,Private,Al Ain,Centres (various),French Dental Aesthetic Centre -Branch1,N/A,Outpatient,Non ER,6
2019,Private,Al Ain,Centres (various),French Dental Aesthetic Centre -Branch1,National,Outpatient,Non ER,1289
2019,Private,Al Ain,Centres (various),Gems Medical Clinic,Expatriate,Outpatient,Non ER,22817
2019,Private,Al Ain,Centres (various),Gems Medical Clinic,Expatriate,Outpatient,ER,1
2019,Private,Al Ain,Centres (various),Gems Medical Clinic,N/A,Outpatient,Non ER,521
2019,Private,Al Ain,Centres (various),Gems Medical Clinic,National,Outpatient,Non ER,4747
2019,Private,Al Ain,Centres (various),Hafit Medical Complex,Expatriate,Outpatient,Non ER,2067
2019,Private,Al Ain,Centres (various),Hafit Medical Complex,N/A,Outpatient,Non ER,20
2019,Private,Al Ain,Centres (various),Hafit Medical Complex,National,Outpatient,Non ER,2135
2019,Private,Al Ain,Centres (various),Hamdan Medical Centre,Expatriate,Outpatient,Non ER,1726
2019,Private,Al Ain,Centres (various),Hamdan Medical Centre,N/A,Outpatient,Non ER,18
